ModifierId,Name,Type,Value,Extra,SecondExtra
HD_RANGED_HILLS_STRENGTH,AbilityType,ARGTYPE_IDENTITY,ABILITY_RANGED_HILLS_STRENGTH_HD,NULL,NULL
HD_ANTIC_IGNORE_DAMAGED_STRENGTH_REDUCTION,AbilityType,ARGTYPE_IDENTITY,ABILITY_ANTIC_IGNORE_DAMAGED_STRENGTH_REDUCTION_HD,NULL,NULL
HD_RECON_IGNORE_RIVERS_AND_SHORES,AbilityType,ARGTYPE_IDENTITY,ABILITY_RECON_IGNORE_RIVERS_AND_SHORES_HD,NULL,NULL
HD_HEAVYC_HEAL_AFTER_KILL,AbilityType,ARGTYPE_IDENTITY,ABILITY_HEAVYC_HEAL_AFTER_KILL_HD,NULL,NULL
HD_LIGHTC_AGAINST_UNIT_BONUS,AbilityType,ARGTYPE_IDENTITY,ABILITY_LIGHTC_AGAINST_UNIT_BONUS_HD,NULL,NULL
HD_SIEGE_ATTACK_DISTRICT_BONUS,AbilityType,ARGTYPE_IDENTITY,ABILITY_SIEGE_ATTACK_DISTRICT_BONUS_HD,NULL,NULL
HD_MELEE_FOREST_AND_JUNGLE_COMBAT_BONUS,AbilityType,ARGTYPE_IDENTITY,ABILITY_MELEE_FOREST_AND_JUNGLE_COMBAT_BONUS_HD,NULL,NULL
HD_RANGED_GARRISON_BONUS,AbilityType,ARGTYPE_IDENTITY,ABILITY_RANGED_GARRISON_BONUS_HD,NULL,NULL
HD_ANTIC_HILLS_DEFEND_BONUS,AbilityType,ARGTYPE_IDENTITY,ABILITY_ANTIC_HILLS_DEFEND_BONUS_HD,NULL,NULL
HD_RECON_IGNORE_ZOC,AbilityType,ARGTYPE_IDENTITY,ABILITY_RECON_IGNORE_ZOC_HD,NULL,NULL
HD_HEAVYC_OPEN_AREA_STRENGTH,AbilityType,ARGTYPE_IDENTITY,ABILITY_HEAVYC_OPEN_AREA_STRENGTH_HD,NULL,NULL
HD_LIGHTC_ENEMY_MOVEMENT,AbilityType,ARGTYPE_IDENTITY,ABILITY_LIGHTC_ENEMY_MOVEMENT_HD,NULL,NULL
HD_SIEGE_ATTACK_AFTER_MOVE,AbilityType,ARGTYPE_IDENTITY,ABILITY_SIEGE_ATTACK_AFTER_MOVE_HD,NULL,NULL
HD_SCOUNT_IGNORE_ALL_HD,Ignore,ARGTYPE_IDENTITY,1,NULL,NULL
HD_SCOUNT_IGNORE_ALL_HD,Type,ARGTYPE_IDENTITY,ALL,NULL,NULL
HD_BATTLE_LINE_COMBAT,Amount,ARGTYPE_IDENTITY,3,NULL,NULL
HD_ATTACKING_FROM_HILLS_STRENGTH,Amount,ARGTYPE_IDENTITY,5,NULL,NULL
HD_IGNORE_DAMAGED_STRENGTH_REDUCTION,Amount,ARGTYPE_IDENTITY,100,NULL,NULL
HD_IGNORE_RIVERS,Ignore,ARGTYPE_IDENTITY,1,NULL,NULL
HD_IGNORE_SHORES,Ignore,ARGTYPE_IDENTITY,1,NULL,NULL
HD_HEAL_AFTER_KILL,Amount,ARGTYPE_IDENTITY,10,NULL,NULL
HD_AGAINST_UNIT_BONUS,Amount,ARGTYPE_IDENTITY,5,NULL,NULL
HD_ATTACK_DISTRICT_BONUS,Amount,ARGTYPE_IDENTITY,5,NULL,NULL
HD_FOREST_AND_JUNGLE_COMBAT_BONUS,Amount,ARGTYPE_IDENTITY,3,NULL,NULL
HD_GARRISON_BONUS,Amount,ARGTYPE_IDENTITY,5,NULL,NULL
HD_HILLS_DEFEND_BONUS,Amount,ARGTYPE_IDENTITY,7,NULL,NULL
HD_IGNORE_ZOC,Ignore,ARGTYPE_IDENTITY,1,NULL,NULL
HD_OPEN_AREA_STRENGTH,Amount,ARGTYPE_IDENTITY,5,NULL,NULL
HD_EXTRA_FAITH_PLUNDER_DISTRICT,Amount,ARGTYPE_IDENTITY,25,NULL,NULL
HD_EXTRA_FAITH_PLUNDER_IMPROVEMENT,Amount,ARGTYPE_IDENTITY,25,NULL,NULL
HD_ENEMY_MOVEMENT,Amount,ARGTYPE_IDENTITY,1,NULL,NULL
HD_ATTACK_AFTER_MOVE,CanAttack,ARGTYPE_IDENTITY,1,NULL,NULL
ANTI_CAVALRY_COMBAT_BONUS_DEFENDING,Amount,ARGTYPE_IDENTITY,10,NULL,NULL
HD_WOLFPACK_ADJACENT_BONUS,Amount,ARGTYPE_IDENTITY,2,NULL,NULL
ZWEIHANDER_FLANKED_BONUS,Amount,ARGTYPE_IDENTITY,7,NULL,NULL
SNIPER_ATTACK_RANGE,Amount,ARGTYPE_IDENTITY,1,NULL,NULL
SUPPRESSION_BONUS_VS_WOUNDED_UNITS,Amount,ARGTYPE_IDENTITY,5,NULL,NULL
EMPLACEMENT_DEFENSE_BONUS_VS_RANGED,Amount,ARGTYPE_IDENTITY,10,NULL,NULL
THRUST_ATTACK_BONUS,Amount,ARGTYPE_IDENTITY,5,NULL,NULL
LOGISTICS_SUPPLY_HEAL_BONUS,Amount,ARGTYPE_IDENTITY,10,NULL,NULL
LOGISTICS_SUPPLY_HEAL_BONUS,Type,ARGTYPE_IDENTITY,ALL,NULL,NULL
SPRINT_REMAINING_MOVEMENT_STRENGTH,Amount,ARGTYPE_IDENTITY,3,NULL,NULL
BULB_BOW_BONUS_WATER_MOVEMENT,Amount,ARGTYPE_IDENTITY,1,NULL,NULL
BOARDING_ACTION_ATTACK_BONUS,Amount,ARGTYPE_IDENTITY,5,NULL,NULL
TRADE_ROUTE_PLUNDER_BONUS,Amount,ARGTYPE_IDENTITY,100,NULL,NULL
WOLFPACK_ADJACENT_BONUS,ModifierId,ARGTYPE_IDENTITY,HD_WOLFPACK_ADJACENT_BONUS,NULL,NULL
HD_BATTLE_CHEER_GRANT_ABILITY,AbilityType,ARGTYPE_IDENTITY,ABILITY_HD_BATTLE_CHEER,NULL,NULL
HD_FIR_EXPEDITION_GRANT_ABILITY,AbilityType,ARGTYPE_IDENTITY,ABILITY_HD_FIR_EXPEDITION,NULL,NULL
HD_LONGOX_TRIAL_DOUBLE_SUPPORT_BONUS,Percent,ARGTYPE_IDENTITY,100,NULL,NULL
HD_LONGOX_TRIAL_DOUBLE_FLANKING_BONUS,Percent,ARGTYPE_IDENTITY,100,NULL,NULL
HD_LONGOX_TRIAL_DOUBLE_GRANT_ABILITY,AbilityType,ARGTYPE_IDENTITY,ABILITY_HD_LONGOX_TRIAL,NULL,NULL
HD_HEROES_RETURN_CAPITAL_CULTURE,YieldType,ARGTYPE_IDENTITY,YIELD_CULTURE,NULL,NULL
HD_HEROES_RETURN_CAPITAL_CULTURE,Amount,ARGTYPE_IDENTITY,10,NULL,NULL
TRAVEL_LIGHT_BONUS_MOVEMENT,Amount,ARGTYPE_IDENTITY,1,NULL,NULL
TRAVEL_LIGHT_IGNORE_ZOC,Ignore,ARGTYPE_IDENTITY,1,NULL,NULL
SPYGLASS_SEE_HIDDEN,SeeHidden,ARGTYPE_IDENTITY,1,NULL,NULL
GUERRILLA_ATTACK_BUFF_HD,Amount,ARGTYPE_IDENTITY,5,NULL,NULL
AMBUSH_STEALTH,Hidden,ARGTYPE_IDENTITY,1,NULL,NULL
RAPID_FIRE_ADDITIONAL_ATTACK,Amount,ARGTYPE_IDENTITY,1,NULL,NULL
ACCURATE_BONUS_RANGE,Amount,ARGTYPE_IDENTITY,1,NULL,NULL
HD_RECON_IGNORE_HILLS_MOVEMENT_PENALTY,Ignore,ARGTYPE_IDENTITY,1,NULL,NULL
HD_RECON_IGNORE_HILLS_MOVEMENT_PENALTY,Type,ARGTYPE_IDENTITY,HILLS,NULL,NULL
HD_RECON_IGNORE_FOREST_MOVEMENT_PENALTY,Ignore,ARGTYPE_IDENTITY,1,NULL,NULL
HD_RECON_IGNORE_FOREST_MOVEMENT_PENALTY,Type,ARGTYPE_IDENTITY,FOREST,NULL,NULL
ARMOR_PIERCING_ATTACK_BONUS,Amount,ARGTYPE_IDENTITY,5,NULL,NULL
ARMOR_PIERCING_ATTACK_BONUS_HIGHER_STRENGTH,Amount,ARGTYPE_IDENTITY,5,NULL,NULL
REACTIVE_ARMOR_DEFEND_BONUS,Amount,ARGTYPE_IDENTITY,7,NULL,NULL
REACTIVE_ARMOR_DEFEND_BONUS_HIGHER_STRENGTH,Amount,ARGTYPE_IDENTITY,7,NULL,NULL
HD_LIGHT_CAVALRY_ADVANCED_PILLAGING,UseAdvancedPillaging,ARGTYPE_IDENTITY,1,NULL,NULL
SHOCK_OPEN_AREA_STRENGTH,Amount,ARGTYPE_IDENTITY,5,NULL,NULL
MILITANT_ENEMY_TERRITORY_STRENGTH,Amount,ARGTYPE_IDENTITY,5,NULL,NULL
PURSUIT_BONUS_VS_WOUNDED_UNITS,Amount,ARGTYPE_IDENTITY,7,NULL,NULL
ESCORT_BONUS_IN_FORMATION,Amount,ARGTYPE_IDENTITY,7,NULL,NULL
HD_SIEGE_CAVALRY_MOVEMENT,Amount,ARGTYPE_IDENTITY,1,NULL,NULL
EXPERT_CREW_MOVEMENT,Amount,ARGTYPE_IDENTITY,1,NULL,NULL
HD_NAVAL_RAIDER_LESS_MOVEMENT_RAID,UseAdvancedCoastalRaid,ARGTYPE_IDENTITY,1,NULL,NULL
HD_NAVAL_RAIDER_LESS_MOVEMENT_RAID_MODIFIER,AbilityType,ARGTYPE_IDENTITY,ABILITY_HD_NAVAL_RAIDER_LESS_MOVEMENT_RAID,NULL,NULL
HD_GENERAL_GUARD,AbilityType,ARGTYPE_IDENTITY,ABILITY_GENERAL_GUARD_STRENGTH,NULL,NULL
HD_GENERAL_GUARD_STRENGTH,Amount,ARGTYPE_IDENTITY,2,NULL,NULL
SPY_TRANSFIGURATION_UNITOPERATION_SPY_DISRUPT_ROCKETRY_TIME,OperationType,ARGTYPE_IDENTITY,UNITOPERATION_SPY_DISRUPT_ROCKETRY,NULL,NULL
SPY_TRANSFIGURATION_UNITOPERATION_SPY_GAIN_SOURCES_TIME,OperationType,ARGTYPE_IDENTITY,UNITOPERATION_SPY_GAIN_SOURCES,NULL,NULL
SPY_TRANSFIGURATION_UNITOPERATION_SPY_GREAT_WORK_HEIST_TIME,OperationType,ARGTYPE_IDENTITY,UNITOPERATION_SPY_GREAT_WORK_HEIST,NULL,NULL
SPY_TRANSFIGURATION_UNITOPERATION_SPY_RECRUIT_PARTISANS_TIME,OperationType,ARGTYPE_IDENTITY,UNITOPERATION_SPY_RECRUIT_PARTISANS,NULL,NULL
SPY_TRANSFIGURATION_UNITOPERATION_SPY_SABOTAGE_PRODUCTION_TIME,OperationType,ARGTYPE_IDENTITY,UNITOPERATION_SPY_SABOTAGE_PRODUCTION,NULL,NULL
SPY_TRANSFIGURATION_UNITOPERATION_SPY_SIPHON_FUNDS_TIME,OperationType,ARGTYPE_IDENTITY,UNITOPERATION_SPY_SIPHON_FUNDS,NULL,NULL
SPY_TRANSFIGURATION_UNITOPERATION_SPY_STEAL_TECH_BOOST_TIME,OperationType,ARGTYPE_IDENTITY,UNITOPERATION_SPY_STEAL_TECH_BOOST,NULL,NULL
SPY_TRANSFIGURATION_UNITOPERATION_SPY_FABRICATE_SCANDAL_TIME,OperationType,ARGTYPE_IDENTITY,UNITOPERATION_SPY_FABRICATE_SCANDAL,NULL,NULL
SPY_TRANSFIGURATION_UNITOPERATION_SPY_FOMENT_UNREST_TIME,OperationType,ARGTYPE_IDENTITY,UNITOPERATION_SPY_FOMENT_UNREST,NULL,NULL
SPY_TRANSFIGURATION_UNITOPERATION_SPY_NEUTRALIZE_GOVERNOR_TIME,OperationType,ARGTYPE_IDENTITY,UNITOPERATION_SPY_NEUTRALIZE_GOVERNOR,NULL,NULL
SPY_TRANSFIGURATION_UNITOPERATION_SPY_BREACH_DAM_TIME,OperationType,ARGTYPE_IDENTITY,UNITOPERATION_SPY_BREACH_DAM,NULL,NULL
SPY_TRANSFIGURATION_UNITOPERATION_SPY_DISRUPT_ROCKETRY_TIME,ReductionPercent,ARGTYPE_IDENTITY,15,NULL,NULL
SPY_TRANSFIGURATION_UNITOPERATION_SPY_GAIN_SOURCES_TIME,ReductionPercent,ARGTYPE_IDENTITY,15,NULL,NULL
SPY_TRANSFIGURATION_UNITOPERATION_SPY_GREAT_WORK_HEIST_TIME,ReductionPercent,ARGTYPE_IDENTITY,15,NULL,NULL
SPY_TRANSFIGURATION_UNITOPERATION_SPY_RECRUIT_PARTISANS_TIME,ReductionPercent,ARGTYPE_IDENTITY,15,NULL,NULL
SPY_TRANSFIGURATION_UNITOPERATION_SPY_SABOTAGE_PRODUCTION_TIME,ReductionPercent,ARGTYPE_IDENTITY,15,NULL,NULL
SPY_TRANSFIGURATION_UNITOPERATION_SPY_SIPHON_FUNDS_TIME,ReductionPercent,ARGTYPE_IDENTITY,15,NULL,NULL
SPY_TRANSFIGURATION_UNITOPERATION_SPY_STEAL_TECH_BOOST_TIME,ReductionPercent,ARGTYPE_IDENTITY,15,NULL,NULL
SPY_TRANSFIGURATION_UNITOPERATION_SPY_FABRICATE_SCANDAL_TIME,ReductionPercent,ARGTYPE_IDENTITY,15,NULL,NULL
SPY_TRANSFIGURATION_UNITOPERATION_SPY_FOMENT_UNREST_TIME,ReductionPercent,ARGTYPE_IDENTITY,15,NULL,NULL
SPY_TRANSFIGURATION_UNITOPERATION_SPY_NEUTRALIZE_GOVERNOR_TIME,ReductionPercent,ARGTYPE_IDENTITY,15,NULL,NULL
SPY_TRANSFIGURATION_UNITOPERATION_SPY_BREACH_DAM_TIME,ReductionPercent,ARGTYPE_IDENTITY,15,NULL,NULL
SPY_LINGUIST_UNITOPERATION_SPY_DISRUPT_ROCKETRY_TIME,OperationType,ARGTYPE_IDENTITY,UNITOPERATION_SPY_DISRUPT_ROCKETRY,NULL,NULL
SPY_LINGUIST_UNITOPERATION_SPY_GAIN_SOURCES_TIME,OperationType,ARGTYPE_IDENTITY,UNITOPERATION_SPY_GAIN_SOURCES,NULL,NULL
SPY_LINGUIST_UNITOPERATION_SPY_GREAT_WORK_HEIST_TIME,OperationType,ARGTYPE_IDENTITY,UNITOPERATION_SPY_GREAT_WORK_HEIST,NULL,NULL
SPY_LINGUIST_UNITOPERATION_SPY_RECRUIT_PARTISANS_TIME,OperationType,ARGTYPE_IDENTITY,UNITOPERATION_SPY_RECRUIT_PARTISANS,NULL,NULL
SPY_LINGUIST_UNITOPERATION_SPY_SABOTAGE_PRODUCTION_TIME,OperationType,ARGTYPE_IDENTITY,UNITOPERATION_SPY_SABOTAGE_PRODUCTION,NULL,NULL
SPY_LINGUIST_UNITOPERATION_SPY_SIPHON_FUNDS_TIME,OperationType,ARGTYPE_IDENTITY,UNITOPERATION_SPY_SIPHON_FUNDS,NULL,NULL
SPY_LINGUIST_UNITOPERATION_SPY_STEAL_TECH_BOOST_TIME,OperationType,ARGTYPE_IDENTITY,UNITOPERATION_SPY_STEAL_TECH_BOOST,NULL,NULL
SPY_LINGUIST_UNITOPERATION_SPY_FABRICATE_SCANDAL_TIME,OperationType,ARGTYPE_IDENTITY,UNITOPERATION_SPY_FABRICATE_SCANDAL,NULL,NULL
SPY_LINGUIST_UNITOPERATION_SPY_FOMENT_UNREST_TIME,OperationType,ARGTYPE_IDENTITY,UNITOPERATION_SPY_FOMENT_UNREST,NULL,NULL
SPY_LINGUIST_UNITOPERATION_SPY_NEUTRALIZE_GOVERNOR_TIME,OperationType,ARGTYPE_IDENTITY,UNITOPERATION_SPY_NEUTRALIZE_GOVERNOR,NULL,NULL
SPY_LINGUIST_UNITOPERATION_SPY_BREACH_DAM_TIME,OperationType,ARGTYPE_IDENTITY,UNITOPERATION_SPY_BREACH_DAM,NULL,NULL
SPY_LINGUIST_UNITOPERATION_SPY_DISRUPT_ROCKETRY_TIME,ReductionPercent,ARGTYPE_IDENTITY,20,NULL,NULL
SPY_LINGUIST_UNITOPERATION_SPY_GAIN_SOURCES_TIME,ReductionPercent,ARGTYPE_IDENTITY,20,NULL,NULL
SPY_LINGUIST_UNITOPERATION_SPY_GREAT_WORK_HEIST_TIME,ReductionPercent,ARGTYPE_IDENTITY,20,NULL,NULL
SPY_LINGUIST_UNITOPERATION_SPY_RECRUIT_PARTISANS_TIME,ReductionPercent,ARGTYPE_IDENTITY,20,NULL,NULL
SPY_LINGUIST_UNITOPERATION_SPY_SABOTAGE_PRODUCTION_TIME,ReductionPercent,ARGTYPE_IDENTITY,20,NULL,NULL
SPY_LINGUIST_UNITOPERATION_SPY_SIPHON_FUNDS_TIME,ReductionPercent,ARGTYPE_IDENTITY,20,NULL,NULL
SPY_LINGUIST_UNITOPERATION_SPY_STEAL_TECH_BOOST_TIME,ReductionPercent,ARGTYPE_IDENTITY,20,NULL,NULL
SPY_LINGUIST_UNITOPERATION_SPY_FABRICATE_SCANDAL_TIME,ReductionPercent,ARGTYPE_IDENTITY,20,NULL,NULL
SPY_LINGUIST_UNITOPERATION_SPY_FOMENT_UNREST_TIME,ReductionPercent,ARGTYPE_IDENTITY,20,NULL,NULL
SPY_LINGUIST_UNITOPERATION_SPY_NEUTRALIZE_GOVERNOR_TIME,ReductionPercent,ARGTYPE_IDENTITY,20,NULL,NULL
SPY_LINGUIST_UNITOPERATION_SPY_BREACH_DAM_TIME,ReductionPercent,ARGTYPE_IDENTITY,20,NULL,NULL
HD_SPY_PATHFINDER,AbilityType,ARGTYPE_IDENTITY,ABILITY_SPY_PATHFINDER_MOVEMENT,NULL,NULL
HD_SPY_PIONEER,AbilityType,ARGTYPE_IDENTITY,ABILITY_SPY_PIONEER_IGNORE,NULL,NULL
HD_SPY_OBSERVER_UNOBSTRUCTED,AbilityType,ARGTYPE_IDENTITY,ABILITY_HD_UNOBSTRUCTED_VIEW,NULL,NULL
HD_SPY_DIPLOMAT_INFLUENCE_POINTS,Amount,ARGTYPE_IDENTITY,5,NULL,NULL
HD_SPY_COMMERCIAL_SPY_SUCCESS_LEVEL,OperationType,ARGTYPE_IDENTITY,UNITOPERATION_SPY_SIPHON_FUNDS,NULL,NULL
HD_SPY_COMMERCIAL_SPY_SUCCESS_LEVEL,Offensive,ARGTYPE_IDENTITY,1,NULL,NULL
HD_SPY_COMMERCIAL_SPY_SUCCESS_LEVEL,Amount,ARGTYPE_IDENTITY,3,NULL,NULL
HD_SPY_COMMERCIAL_SPY_GREATPERSON_POINTS,GreatPersonClassType,ARGTYPE_IDENTITY,GREAT_PERSON_CLASS_MERCHANT,NULL,NULL
HD_SPY_COMMERCIAL_SPY_GREATPERSON_POINTS,Amount,ARGTYPE_IDENTITY,10,NULL,NULL
SENIOR_CHEATER_ESCAPE_LEVEL,Amount,ARGTYPE_IDENTITY,7,NULL,NULL
INSTRUCTOR_SPY_PRODUCTION,UnitType,ARGTYPE_IDENTITY,UNIT_SPY,NULL,NULL
INSTRUCTOR_SPY_PRODUCTION,Amount,ARGTYPE_IDENTITY,100,NULL,NULL
SPY_INQUISITOR_ENEMY_LEVEL,Defense,ARGTYPE_IDENTITY,1,NULL,NULL
SPY_INQUISITOR_ENEMY_LEVEL,Amount,ARGTYPE_IDENTITY,3,NULL,NULL
SPY_INQUISITOR_COUNTERYSPY_SCIENCE,YieldType,ARGTYPE_IDENTITY,YIELD_SCIENCE,NULL,NULL
SPY_INQUISITOR_COUNTERYSPY_SCIENCE,Amount,ARGTYPE_IDENTITY,100,NULL,NULL
SPY_INQUISITOR_COUNTERYSPY_SCIENCE,PerXLevels,ARGTYPE_IDENTITY,1,NULL,NULL
HD_SPY_OBSERVER_HD_SEE_HIDDEN,AbilityType,ARGTYPE_IDENTITY,ABILITY_HD_SEE_HIDDEN,NULL,NULL
HD_UNOBSTRUCTED_VIEW,CanSee,ARGTYPE_IDENTITY,1,NULL,NULL
HD_UNOBSTRUCTED_VIEW_TERRAIN,CanSee,ARGTYPE_IDENTITY,1,NULL,NULL
HD_UNIT_SEE_HIDDEN,SeeHidden,ARGTYPE_IDENTITY,1,NULL,NULL
HD_SPY_OBSERVER_SPYGLASS_SIGHT,AbilityType,ARGTYPE_IDENTITY,ABILITY_SPY_OBSERVER_SPYGLASS_SIGHT,NULL,NULL
HD_SPY_PIONEER_IGNORE,Ignore,ARGTYPE_IDENTITY,1,NULL,NULL
HD_SPY_PIONEER_IGNORE,Type,ARGTYPE_IDENTITY,ALL,NULL,NULL
HD_SPY_PATHFINDER_MOVEMENT,Amount,ARGTYPE_IDENTITY,1,NULL,NULL
SPY_ESCAPE_PER_LEVEL_INCREASE,Amount,ARGTYPE_IDENTITY,4,NULL,NULL
LEVEL4_SPY_ESCAPE_INCREASE,Amount,ARGTYPE_IDENTITY,7,NULL,NULL
HD_SPY_LOVE_AND_PEACE,Offense,ARGTYPE_IDENTITY,0,NULL,NULL
HD_SPY_LOVE_AND_PEACE,Amount,ARGTYPE_IDENTITY,6,NULL,NULL
HD_ADJACENT_LIGHT_CAVALRY_ACCELERATING,Amount,ARGTYPE_IDENTITY,1,NULL,NULL
HELMSMAN_BONUS_WATER_PERSPECTIVE,Amount,ARGTYPE_IDENTITY,1,NULL,NULL
BULB_BOW_BONUS_WATER_PERSPECTIVE,Amount,ARGTYPE_IDENTITY,1,NULL,NULL
SEADOG_LESS_STRENGTH_ATTACKING_DISTRICT,Amount,ARGTYPE_IDENTITY,-17,NULL,NULL
CATHERINE_BONUS_SIGHT_SPY,Amount,ARGTYPE_IDENTITY,3,NULL,NULL
CATHERINE_BONUS_SIGHT_CIVILIAN_AND_RECON,Amount,ARGTYPE_IDENTITY,1,NULL,NULL
HD_SPY_OBSERVER_ADJUST_SIGHT,Amount,ARGTYPE_IDENTITY,2,NULL,NULL
INCA_IGNORE_HILLS,Ignore,ARGTYPE_IDENTITY,1,NULL,NULL
INCA_IGNORE_HILLS,Type,ARGTYPE_IDENTITY,HILLS,NULL,NULL
KONGO_IGNORE_WOODS,Ignore,ARGTYPE_IDENTITY,1,NULL,NULL
KONGO_IGNORE_WOODS,Type,ARGTYPE_IDENTITY,FOREST,NULL,NULL
BYPASS_WALLS_WARRIOR_MONK,PromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_MONK,NULL,NULL
ENABLE_WALL_ATTACK_WARRIOR_MONK,PromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_MONK,NULL,NULL
LIANG_EXTRA_MOVEMENT,Amount,ARGTYPE_IDENTITY,2,NULL,NULL
ABILITY_GOV_MILITARY_MOVEMENT_MODIFIER,Amount,ARGTYPE_IDENTITY,1,NULL,NULL
BISHOP_EXTRA_MOVEMENT,Amount,ARGTYPE_IDENTITY,1,NULL,NULL
BISHOP_TRAINED_UNIT_STRENGTH,Amount,ARGTYPE_IDENTITY,5,NULL,NULL
BISHOP_TRAINED_UNIT_EXP,Amount,ARGTYPE_IDENTITY,100,NULL,NULL
VICTOR_TRAINED_UNIT_EXP,Amount,ARGTYPE_IDENTITY,25,NULL,NULL
ABILITY_GOV_FAITH_COMBAT_STRENGTH_MODIFIER,Amount,ARGTYPE_IDENTITY,5,NULL,NULL
VICTOR_COMMANDER_STRENGTH_BUFF,Amount,ARGTYPE_IDENTITY,5,NULL,NULL
VICTOR_TRAINED_UNIT_STRENGTH,Amount,ARGTYPE_IDENTITY,2,NULL,NULL
LIGHT_CAVALRY_WEAKER_ATTACKING_DISTRICT,Amount,ARGTYPE_IDENTITY,-3,NULL,NULL
HEAVY_CAVALRY_WEAKER_ATTACKING_DISTRICT,Amount,ARGTYPE_IDENTITY,-3,NULL,NULL
BARRACKS_TRAINED_UNIT_STRENGTH,Amount,ARGTYPE_IDENTITY,2,NULL,NULL
BASILIKOI_TRAINED_UNIT_STRENGTH,Amount,ARGTYPE_IDENTITY,3,NULL,NULL
STABLE_TRAINED_UNIT_STRENGTH,Amount,ARGTYPE_IDENTITY,2,NULL,NULL
ORDU_TRAINED_UNIT_STRENGTH,Amount,ARGTYPE_IDENTITY,3,NULL,NULL
MILITARY_ACADEMY_TRAINED_UNIT_STRENGTH,Amount,ARGTYPE_IDENTITY,3,NULL,NULL
SEAPORT_TRAINED_UNIT_STRENGTH,Amount,ARGTYPE_IDENTITY,3,NULL,NULL
MOSQUE_TRAINED_UNIT_STRENGTH,Amount,ARGTYPE_IDENTITY,3,NULL,NULL
SCHOLASTICISM_COMBAT_STRENGTH_BUFF,Amount,ARGTYPE_IDENTITY,7,NULL,NULL
FRANCIS_DRAKE_NAVAL_RAIDER_BONUS,Amount,ARGTYPE_IDENTITY,2,NULL,NULL
TERRACOTTA_ARMY_IGNORE_HILLS,Ignore,ARGTYPE_IDENTITY,1,NULL,NULL
TERRACOTTA_ARMY_IGNORE_HILLS,Type,ARGTYPE_IDENTITY,HILLS,NULL,NULL
TERRACOTTA_ARMY_IGNORE_FOREST,Ignore,ARGTYPE_IDENTITY,1,NULL,NULL
TERRACOTTA_ARMY_IGNORE_FOREST,Type,ARGTYPE_IDENTITY,FOREST,NULL,NULL
KOTOKU_IN_CITY_CULTURE,YieldType,ARGTYPE_IDENTITY,YIELD_CULTURE,NULL,NULL
KOTOKU_IN_CITY_CULTURE,Amount,ARGTYPE_IDENTITY,15,NULL,NULL
KOTOKU_IN_CITY_FAITH,YieldType,ARGTYPE_IDENTITY,YIELD_FAITH,NULL,NULL
KOTOKU_IN_CITY_FAITH,Amount,ARGTYPE_IDENTITY,15,NULL,NULL
STARLIGHT_NAVIGATER_MOVEMENT,Amount,ARGTYPE_IDENTITY,1,NULL,NULL
STARLIGHT_NAVIGATER_COMBAT,Amount,ARGTYPE_IDENTITY,5,NULL,NULL
WAR_CART_COUNTER_ANTI_CAVALRY,Amount,ARGTYPE_IDENTITY,10,NULL,NULL
COMMEMORATION_RELIGIOUS_UNIT_MOVEMENT,Amount,ARGTYPE_IDENTITY,1,NULL,NULL
COMMEMORATION_RELIGIOUS_UNIT_SIGHT,Amount,ARGTYPE_IDENTITY,1,NULL,NULL
COMMEMORATION_RELIGIOUS_UNIT_STRENGTH_MODIFIER,Amount,ARGTYPE_IDENTITY,2,NULL,NULL
COMMEMORATION_HD_DOMESTIC_ASSART_CIVILIAN_MOVEMENT,Amount,ARGTYPE_IDENTITY,2,NULL,NULL
COMMEMORATION_HD_RELIGIOUS_WAR_MILITARY_MOVEMENT,Amount,ARGTYPE_IDENTITY,1,NULL,NULL
COMMEMORATION_HD_RELIGIOUS_WAR_MILITARY_STRENGTH,Amount,ARGTYPE_IDENTITY,5,NULL,NULL
COMMEMORATION_HD_RELIGIOUS_WAR_RELIGIOUS_MOVEMENT,Amount,ARGTYPE_IDENTITY,2,NULL,NULL
COMMEMORATION_HD_RELIGIOUS_WAR_RELIGIOUS_STRENGTH,Amount,ARGTYPE_IDENTITY,5,NULL,NULL
COMMEMORATION_EXPLORATION_CIVILIAN_MOVEMENT,Amount,ARGTYPE_IDENTITY,2,NULL,NULL
COMMEMORATION_MILITARY_STRENGTH_MODIFIER,Amount,ARGTYPE_IDENTITY,7,NULL,NULL
HD_NAVAL_RAIDER_IGNORE_SEA_FEATURE_MODIFIER,Ignore,ARGTYPE_IDENTITY,1,NULL,NULL
HD_NAVAL_RAIDER_IGNORE_SEA_FEATURE_MODIFIER,Type,ARGTYPE_IDENTITY,ALL,NULL,NULL
HD_CITY_HAS_LUXURY_TRAIN_UNIT_MOVEMENT,Amount,ARGTYPE_IDENTITY,1,NULL,NULL
HD_MAHABODHI_TEMPLE_IGNORE_FOREST_MODIFIER,Type,ARGTYPE_IDENTITY,FOREST,NULL,NULL
HD_MAHABODHI_TEMPLE_IGNORE_FOREST_MODIFIER,Ignore,ARGTYPE_IDENTITY,1,NULL,NULL
HD_MONT_ST_MICHEL_IGNORE_RIVER_MODIFIER,Ignore,ARGTYPE_IDENTITY,1,NULL,NULL
HD_MONT_ST_MICHEL_IGNORE_SHORE_MODIFIER,Ignore,ARGTYPE_IDENTITY,1,NULL,NULL
